stock_code,REPORT_DATE,REPORT_TYPE,TOTAL_ASSETS,TOTAL_LIABILITIES,TOTAL_EQUITY,TOTAL_PARENT_EQUITY,ACCOUNTS_RECE,FIXED_ASSET,INTANGIBLE_ASSET,GOODWILL,SHARE_CAPITAL,CAPITAL_RESERVE,SURPLUS_RESERVE,UNASSIGN_RPOFIT,report_type,OPERATE_INCOME,ASSET_IMPAIRMENT_LOSS,OPERATE_PROFIT,TOTAL_PROFIT,NETPROFIT,PARENT_NETPROFIT,NETCASH_OPERATE,NETCASH_INVEST,NETCASH_FINANCE,has_balance_sheet,has_profit_sheet,has_cash_flow,TOTAL_CURRENT_ASSETS,TOTAL_NONCURRENT_ASSETS,TOTAL_CURRENT_LIAB,TOTAL_NONCURRENT_LIAB,MONETARYFUNDS,INVENTORY,TOTAL_OPERATE_INCOME,OPERATE_COST,SALE_EXPENSE,MANAGE_EXPENSE,FINANCE_EXPENSE,RESEARCH_EXPENSE,SALES_SERVICES,BUY_SERVICES
601601,2019-03-31,一季报,-0.10274901676568775,0.2157101553968065,-0.27923610097433216,-0.2878828937648621,,-0.04183596050385642,-0.3137941218555409,0.0572289156626506,-0.013492246038844007,0.4479341246915407,-0.1315075451404938,-0.28250824795201523,balance_sheet,-0.14369783689682505,0.0363336052388479,-0.4288091702566875,-0.4277474585662689,-0.4658103580961355,-0.5109855730858442,-0.11099690661582813,0.14300180279864796,0.016117037624963155,True,True,True,,,,,-0.46822225064225653,,,,,,,,,
601601,2019-06-30,中报,-0.06485261989435329,0.2625637432647542,-0.27759383109989677,-0.2854931190648482,,-0.04818560444813818,-0.25640096024919284,0.0572289156626506,-0.013492246038844007,0.4479341246915407,-0.1315075451404938,-0.2661306666232204,balance_sheet,0.07728202940705486,0.6825312785776965,-0.2284569435784561,-0.22822004981283214,-0.08556907743600756,-0.06706141317099344,0.10289958655631276,-0.3147527355493241,0.5562188092522818,True,True,True,,,,,-0.45285612108753814,,,,,,,,,
601601,2019-09-30,三季报,-0.0511516439036832,0.27223637236528464,-0.2381492207212564,-0.24325001444785943,,-0.03442804256886104,-0.25834395790774106,0.0572289156626506,-0.013492246038844007,0.44806439213408966,-0.1315075451404938,-0.19856811367224614,balance_sheet,0.30739919899934737,1.1545678689534724,0.02435146376887514,0.02293333183485045,0.15335621157400786,0.21209156892792855,0.3862132478386704,-0.36923119883358835,-0.17325836365044342,True,True,True,,,,,-0.48380045977677655,,,,,,,,,
601601,2019-12-31,年报,-0.024761168305324568,0.29719996548430927,-0.1960277606696067,-0.19833759726457076,,0.003464993872820422,-0.18241758786600984,0.0572289156626506,-0.013492246038844007,0.4481512370957889,-0.1315075451404938,-0.17661732592075333,balance_sheet,0.4955232783193872,1.250656742312409,0.17549437161385673,0.17199256697114057,0.3260254926791195,0.41228046279087555,0.6464611145514942,-0.5413374017748283,-0.13885927520029018,True,True,True,,,,,-0.526303135565204,,,,,,,,,
601601,2020-03-31,一季报,0.03788243245858434,0.36801954211032567,-0.15786381945910402,-0.1572400497858914,,-0.006469126491620393,-0.1626886885638277,0.0572289156626506,-0.013492246038844007,0.4481512370957889,-0.1315075451404938,-0.092395513338032,balance_sheet,-0.13088483993735991,0.4405074288048749,-0.3376289493435049,-0.336904746055405,-0.3617285725690519,-0.39034138575472493,-0.14214845364479226,0.2281001156321278,0.23820765588792805,True,True,True,,,,,-0.4021883814767478,,,,,,,,,
601601,2020-06-30,中报,0.09384726976232857,0.42754796579972204,-0.10376935824337502,-0.0976436729206366,,-0.005615679724915856,-0.17061014055637053,0.0572289156626506,-0.0010639047055719289,0.6222030145014183,-0.1315075451404938,-0.1431277876876096,balance_sheet,0.1155208963708996,1.4812700383738568,-0.13480434163430513,-0.1348539286211109,-0.1529038333687748,-0.14768441082369058,0.13158723476716722,-0.22408112160137506,0.8834912556609077,True,True,True,,,,,-0.3144163553815716,,,,,,,,,
601601,2020-09-30,三季报,0.13129378609317274,0.4683943221344181,-0.07300316481587936,-0.06501995958466708,,-0.0084832608610431,-0.1462479391453426,0.0572289156626506,0.0,0.6382403840952177,-0.1315075451404938,-0.08890471436930239,balance_sheet,0.38515367283758856,2.1256660453372254,0.05908394909549093,0.05716262841165637,0.04141000494056486,0.07664161505256394,0.30035852000763746,-0.754721559982197,1.2446215461209955,True,True,True,,,,,-0.4358801147225074,,,,,,,,,
601601,2020-12-31,年报,0.1584149401532673,0.48991608627176425,-0.007618725992411185,0.0033517138281158204,,0.008176020025029467,-0.026828313823800708,0.0572289156626506,0.0,0.6383127548966337,-0.08788299976989306,-0.06665212843607503,balance_sheet,0.588474503592945,2.2817730680937234,0.21451628909058632,0.20975463570114675,0.22156092559376175,0.28135103707607884,0.6032908310341923,-0.9766877137303721,0.8231124360735758,True,True,True,,,,,-0.46840541027935795,,,,,,,,,
601601,2021-03-31,一季报,0.19784968692647964,0.5332846344230014,0.022891333601456943,0.03732378628381795,,-0.003464993872820422,-0.05507651055192513,0.0572289156626506,0.0,0.6364166398995329,-0.08788299976989306,0.019139034691665946,balance_sheet,-0.09782132939664434,0.35102466548936523,-0.33926727412306223,-0.3364000643192335,-0.35483850452011756,-0.38374722082325435,-0.22966891588806831,0.4210007269148038,-0.5013426766571061,True,True,True,,,,,-0.4560951546699631,,,,,,,,,
601601,2021-06-30,中报,0.2534220110069773,0.6052990818090329,0.007618725992411185,0.02149426946354242,,-0.013603941461270325,0.034002459024594214,0.0572289156626506,0.0,0.6364166398995329,-0.08788299976989306,-0.019139034691665946,balance_sheet,0.1586640658482921,0.8128518130707542,-0.02435146376887514,-0.02293333183485045,-0.04141000494056486,-0.020570476767354823,0.036952698471602624,-0.011363095001313318,0.04438202288994921,True,True,True,,,,,-0.4287850887800527,,,,,,,,,
601601,2021-09-30,三季报,0.2692976612210577,0.6229290617020847,0.01898905931266097,0.03354180338700697,,-0.023367372472370234,0.026828313823800708,0.06852409638554217,0.0,0.6367350714257636,-0.08788299976989306,0.03479230038429786,balance_sheet,0.40798806480924116,2.141881042716546,0.15094928764376117,0.15130061578811044,0.15005037084345857,0.20263578525261222,0.217893099001516,-0.26978885205609604,-0.1847748416892622,True,True,True,,,,,-0.4600186268962933,,,,,,,,,
601601,2021-12-31,年报,0.29063150973763024,0.6435866111387911,0.05048849861681585,0.06647794139706088,,0.04190423624519279,0.09513215458968886,0.06852409638554217,0.0,0.636489010700949,-0.08788299976989306,0.05040532631936517,balance_sheet,0.6352401692451171,2.2817730680937234,0.25672549295663655,0.25600723246321405,0.30041392659823235,0.37466469176670053,0.6072700854634399,-0.1998228289019421,-0.765109113619295,True,True,True,,,,,-0.3559357531181915,,,,,,,,,
601601,2022-03-31,一季报,0.35067923939626044,0.7232803576310511,0.02393595786409473,0.037789682727628005,,0.02968287854598381,0.1804745902074616,0.06852409638554217,0.0,0.636489010700949,-0.08788299976989306,0.10487989812245116,balance_sheet,-0.28073205408193147,0.0003002777292466768,-0.33229694687912736,-0.3308782523822986,-0.335838619900329,-0.359693034280783,-0.036952698471602624,-0.21447772426269793,0.5229623478660324,True,True,True,,,,,-0.3448786950258063,,,,,,,,,
601601,2022-06-30,中报,0.40774537822445994,0.7895271112541169,0.049438852122146146,0.06609974310737977,,0.008995328921065825,0.16627576116422446,0.06852409638554217,0.0,0.6364166398995329,-0.08788299976989306,0.08675188733959595,balance_sheet,-0.06338481680926406,0.41288187771418067,0.04928378814141152,0.048672100379595226,0.05327623324706286,0.09430900034065497,0.381782857006107,-0.6577327979582859,0.6314517806703618,True,True,True,,,,,-0.3446280555224044,,,,,,,,,
601601,2022-09-30,三季报,0.42346553281548494,0.8136377620381623,0.025126226855657983,0.03964230623360208,,0.036169073972938295,0.1851078923163074,0.06852409638554217,0.0,0.6364166398995329,-0.08788299976989306,0.1566181664111439,balance_sheet,0.1611516821025813,1.4488400436152158,0.41954518832137233,0.41726789075047316,0.4276713955626405,0.531556049853199,0.6327535084507432,-0.9932521863654082,0.8310506872543804,True,True,True,,,,,-0.4139105982512381,,,,,,,,,
601601,2022-12-31,年报,0.38511548123805206,0.7900381251640605,-0.10385975841994945,-0.09940311713784866,,0.040572859289133706,0.2680589462004823,0.06852409638554217,0.0,0.6365324331817986,-0.08788299976989306,0.044560501533106076,balance_sheet,0.360378838859026,2.2817730680937234,0.6066120904235569,0.6029610825006214,0.6694153487744927,0.8120776322209169,1.0729469620861685,-1.3504763629772865,1.0345886502955406,True,True,True,,,,,-0.3502578043680477,,,,,,,,,
601688,2019-12-31,年报,-0.7540449714541118,-0.5561999053017044,-0.48563623641605996,-0.5046755840984349,,-0.4303883722782257,0.12539168125514014,0.7928177570105421,-0.013138014131193353,0.5008449016299807,-0.08714959333383526,-0.6536957542913681,balance_sheet,-0.41801956221259273,-0.22467795392856646,-0.3147837050433062,-0.31428416661968145,-0.34547034851848035,-0.3648918897337735,-0.41029131484637477,0.4901843430817327,1.2507291988084654,True,True,True,,,,,0.4591546883400455,,,,,,,,,
601688,2020-06-30,中报,-0.7299027072325043,-0.5286342441426943,-0.47238484613806225,-0.4908731280788738,,-0.43327291495501835,0.12889708137631567,0.880415639924699,-0.013138014131193353,0.5027846270977461,-0.08714959333383526,-0.6171854379514549,balance_sheet,-0.4416351676875023,-0.2192742246225933,-0.4126162344303418,-0.4116551904356427,-0.4364332802469215,-0.47258205107154083,-0.3754756498779571,0.5047765365607534,-0.016117037624963127,True,True,True,,,,,0.6525790186659586,,,,,,,,,
601788,2023-03-31,一季报,-0.9844325214551183,-0.7867130911772967,-0.78608453289459,-0.8198327769353718,,-0.527965662764122,-0.6923665582808676,-0.348481970376506,-0.12112101368356754,-0.16630321003232465,-0.2554445213940682,-0.7537140843819932,balance_sheet,-0.4740361017833571,-0.2231091046054195,-0.6243180638797069,-0.622149007998832,-0.6268822879554248,-0.6984930568183544,-0.6199969940961433,0.4407971509798487,0.1484201807655254,True,True,True,,,,,-0.008136344007401366,,,,,,,,,
601818,2019-03-31,一季报,1.785298047608487,1.9845356452374279,0.555217795591985,0.6428740594095869,,0.07068246121846979,-0.5436656909976327,0.0,1.0365575187082505,0.25829367666089154,2.4121170002301073,0.2200159044541814,balance_sheet,-0.39527132998588904,2.2817730680937234,-0.3102540316632649,-0.30867225599075415,-0.32132771900939155,-0.3345605566174422,-1.0191807568909865,1.0775400390766645,-0.14544441538436673,True,True,True,,,,,0.2945468186940945,,,,,,,,,
601818,2019-06-30,中报,1.785298047608487,1.9845356452374279,0.5611490516216737,0.6492321755839358,,0.07017039315844706,-0.5385840048137374,0.0,1.0365575187082505,0.25829367666089154,2.4121170002301073,0.2320777717841722,balance_sheet,-0.31345864714625143,2.2817730680937234,0.06733514843980704,0.06856249821694126,0.05216268689571994,0.10965391244533497,-0.47126981126383677,0.7709529668135796,-0.37523273176205124,True,True,True,,,,,0.2945468186940945,,,,,,,,,
601881,2019-06-30,中报,-0.9439115962829814,-0.7394125684638013,-0.769369639045236,-0.8028506743277064,,-0.5470536220167582,-0.651474448436253,-0.636557325504518,0.012507136944786066,-0.15436517534479316,-0.011846750946084795,-0.7081757575859069,balance_sheet,-0.4623377949824685,-0.2161319362492244,-0.5593751933456682,-0.5574150431079262,-0.5699948448823495,-0.630592867322112,-0.28826678234846803,0.5618575906384806,0.14069315623385675,True,True,True,,,,,0.13692606737599544,,,,,,,,,
601881,2019-09-30,三季报,-0.9488272483682388,-0.7468137617371166,-0.7625057269635043,-0.7954163953198091,,-0.5464098534064262,-0.6547598203070908,-0.6325034159186746,0.012507136944786066,-0.15436517534479316,-0.011846750946084795,-0.6954475788300397,balance_sheet,-0.4504935864978825,-0.2184221578412883,-0.5073483361747616,-0.5062537850753492,-0.5256607579389077,-0.5781201466255956,-0.295966687479457,0.5169646233538524,-0.07471630023253878,True,True,True,,,,,0.008136344007401439,,,,,,,,,
601881,2020-06-30,中报,-0.8875255657783576,-0.6733946697135551,-0.7471682464117368,-0.7771848070966689,,-0.546289855944612,-0.6557593067875693,-0.6304310137048194,0.012507136944786066,-0.1514436507693724,0.06378273313343129,-0.6781250067355156,balance_sheet,-0.4525953408399393,-0.21764125410124294,-0.522442316082788,-0.5222395795290283,-0.5355269060575337,-0.5908852446394295,-0.26968871157027174,0.35166116012167425,0.44720835399722697,True,True,True,,,,,0.21568486034683693,,,,,,,,,
601995,2024-12-31,年报,-0.6690996878685385,-0.44106375530759945,-0.5360244780446227,-0.5440842387364596,,-0.5212593310359228,-0.4158342006261464,0.25727656852409636,-0.11588686297118964,0.055335085615892565,-0.482184731660876,-0.5449680739375762,balance_sheet,-0.4269607350245404,-0.209903380096377,-0.45642879840276684,-0.4562196767602395,-0.46318976894419966,-0.5020547065048954,-0.16235568711543757,0.26403699096701694,-0.07432004168316078,True,True,True,,,,,0.5690794648048961,,,,,,,,,
